Epoch,Train Loss,Val Loss
1,1.713548604,1.614276378
2,1.584610541,0.558363665
3,0.400885861,0.360366516
4,0.354585331,0.380125312
5,0.352486834,0.343432808
6,0.347886713,0.350982484
7,0.347490428,0.346422185
8,0.343297147,0.353868216
9,0.341723915,0.344387607
10,0.340908688,0.343411535
11,0.325655887,0.329263737
12,0.328008954,0.330017519
13,0.327897547,0.327052537
14,0.327771752,0.328631453
15,0.327522770,0.329850200
16,0.327208994,0.325763926
17,0.327446975,0.327057724
18,0.327187235,0.324910716
19,0.326898775,0.329380992
20,0.326841582,0.329533725
21,0.322669455,0.323943825
22,0.323298804,0.322319084
23,0.323374023,0.322678404
24,0.323236696,0.325643714
25,0.323244587,0.324684097
26,0.323199473,0.323133422
27,0.323093007,0.322707129
28,0.323229560,0.324656965
29,0.323083527,0.322909049
30,0.323164968,0.323731815
31,0.321526208,0.322409895
32,0.321657840,0.322252503
33,0.321697022,0.322141545
34,0.321687581,0.321812501
35,0.321630847,0.322103863
36,0.321626084,0.321923168
37,0.321578934,0.321451886
38,0.321624321,0.322037004
39,0.321570964,0.322360569
40,0.321568208,0.322965763
41,0.321565974,0.321807686
42,0.321502837,0.321538545
43,0.321577438,0.322419161
44,0.321503986,0.321465732
45,0.321530729,0.321749165
46,0.320722574,0.321541535
47,0.320805433,0.321378179
48,0.320785685,0.321023877
49,0.320807788,0.321152087
50,0.320817123,0.321108629
51,0.320808919,0.321183437
52,0.320781108,0.321474645
53,0.320763118,0.321217572
54,0.320767572,0.321251528
55,0.320794591,0.321328456
56,0.320752798,0.321142614
57,0.320763212,0.321343382
58,0.320754640,0.320840444
59,0.320732444,0.321582773
60,0.320737373,0.321140690
61,0.320725672,0.320823217
62,0.320735421,0.320985469
63,0.320731151,0.321496770
64,0.320733803,0.321371155
65,0.320713943,0.321067915
66,0.320713861,0.321370616
67,0.320704577,0.320872311
68,0.320698526,0.321337036
69,0.320679884,0.321141078
70,0.320673768,0.321332991
