Epoch,Train Loss,Val Loss
1,14.342787273,14.329402598
2,14.326663842,14.329595731
3,14.326463607,14.329639814
4,12.758788041,3.812393794
5,2.531517834,2.366171406
6,2.774586220,3.348100362
7,2.059172143,1.957849571
8,2.421404139,3.695616596
9,2.277907331,1.964906147
10,2.276779004,1.885665909
11,1.771805766,1.848181673
12,1.796015124,1.748783422
13,1.827384252,1.782766411
14,1.845734078,1.739441932
15,1.825179310,1.728724800
16,1.866784216,1.796362074
17,1.802538373,1.788032471
18,1.796145823,1.798326651
19,1.802596693,1.713242273
20,1.779800993,1.896881837
21,1.795747851,1.884131045
22,1.766542101,1.920207874
23,1.741194885,1.640663658
24,1.784248202,1.668718692
25,1.710078309,2.071897526
26,1.603940561,1.591653198
27,1.611106200,1.586938780
28,1.651019376,1.779617964
29,1.630322454,1.633145713
30,1.630285358,1.593860574
31,1.629767024,1.605234539
32,1.629438356,1.594241271
33,1.616635452,1.585041446
34,1.629524785,1.673472623
35,1.614926190,1.635517369
36,1.622884112,1.801463572
37,1.618694166,1.561627690
38,1.598980816,1.578306434
39,1.649836643,1.563296605
40,1.596593248,1.561177514
41,1.549860162,1.539046352
42,1.561269956,1.572622213
43,1.554536379,1.547113222
44,1.577955189,1.555162080
45,1.567161170,1.566390151
46,1.564567352,1.542851765
47,1.562239284,1.656161253
48,1.561702006,1.558725436
49,1.561321229,1.564121355
50,1.557482311,1.592531050
51,1.562099689,1.530476514
52,1.558843657,1.539183830
53,1.570614948,1.538961600
54,1.556122345,1.537403915
55,1.563696031,1.558597103
56,1.560977683,1.551934306
57,1.555839974,1.578568570
58,1.557943011,1.607431946
59,1.554578639,1.587625795
60,1.557313065,1.584753557
