Epoch,Train Loss,Val Loss
1,4.368576465,1.932346211
2,1.842956318,1.648598109
3,1.698400478,1.581451720
4,1.447522785,0.393508843
5,0.355157616,0.330502486
6,0.276641677,0.209026098
7,0.267380778,0.198302051
8,0.262953271,0.225374218
9,0.246033151,0.659427980
10,0.245128725,0.217627362
11,0.163700210,0.152182838
12,0.159067549,0.146624086
13,0.166377872,0.169774461
14,0.172153900,0.232573530
15,0.167787483,0.171263538
16,0.169559958,0.175964179
17,0.169482145,0.159386432
18,0.172012308,0.152665652
19,0.156868150,0.154250158
20,0.157721032,0.132156433
21,0.154024011,0.138281959
22,0.159468967,0.140698624
23,0.156655151,0.192022420
24,0.155169923,0.131660454
25,0.154337274,0.140988626
26,0.125278879,0.150780869
27,0.126895634,0.130484845
28,0.125500468,0.116408311
29,0.125911683,0.122486439
30,0.127093886,0.116624082
31,0.123501232,0.116094804
32,0.125532316,0.127759285
33,0.125211453,0.127485745
34,0.122398502,0.122292501
35,0.124426096,0.116133096
36,0.123652936,0.121031659
37,0.125601051,0.134603600
38,0.121703203,0.112825095
39,0.122043374,0.112307281
40,0.121001735,0.119329940
41,0.109952577,0.108223352
42,0.111257432,0.109419875
43,0.109836669,0.108105540
44,0.106716279,0.105686325
45,0.110908117,0.115484495
46,0.110596008,0.107710036
47,0.109144357,0.110012888
48,0.110296104,0.109595981
49,0.109927660,0.113637699
50,0.111154071,0.109381507
51,0.112374909,0.114080310
52,0.111992916,0.109027995
53,0.111864277,0.110386781
54,0.108813189,0.116053834
55,0.111756081,0.108486427
56,0.111755057,0.111119294
57,0.111234157,0.112363788
58,0.109953925,0.105626513
59,0.109317935,0.105110608
60,0.107803041,0.106944595
